time,wavenumber,data
1737189958.4626,12805.42963830211,"[[1067, -1, -1]]"
1737189958.4731,12805.42963830211,[]
1737189958.4731,12805.42963830211,"[[1068, -1, -1]]"
1737189958.4831,12805.42963830211,[]
1737189958.4831,12805.42963830211,"[[1069, -1, -1]]"
1737189958.4932,12805.42963830211,[]
1737189958.4932,12805.42963830211,"[[1070, -1, -1]]"
1737189958.5036,12805.42963830211,[]
1737189958.5036,12805.42963830211,"[[1071, -1, -1]]"
1737189958.5137,12805.42963830211,[]
1737189958.5137,12805.42963830211,"[[1072, 1, 22248], [1072, 4, 22281], [1072, 1, 22291], [1072, 4, 22322], [1072, -1, -1]]"
1737189958.5239,12805.42963830211,[]
1737189958.5239,12805.42963830211,"[[1073, -1, -1]]"
1737189958.534,12805.42963830211,[]
1737189958.534,12805.42963830211,"[[1074, -1, -1]]"
1737189958.544,12805.42963830211,[]
1737189958.544,12805.42963830211,"[[1075, -1, -1]]"
1737189958.5541,12805.42963830211,[]
1737189958.5541,12805.42963830211,"[[1076, -1, -1]]"
1737189958.5646,12805.42963830211,[]
1737189958.5646,12805.42963830211,"[[1077, -1, -1]]"
1737189958.5746,12805.42963830211,[]
1737189958.5746,12805.42963830211,"[[1078, -1, -1]]"
1737189958.5849,12805.42963830211,[]
1737189958.5849,12805.42963830211,"[[1079, -1, -1]]"
1737189958.595,12805.42963830211,[]
1737189958.595,12805.42963830211,"[[1080, -1, -1]]"
1737189958.6051,12805.42963830211,[]
1737189958.6051,12805.42963830211,"[[1081, -1, -1]]"
1737189958.6151,12805.42963830211,[]
1737189958.6151,12805.42963830211,"[[1082, -1, -1]]"
1737189958.6253,12805.42963830211,[]
1737189958.6253,12805.42963830211,"[[1083, -1, -1]]"
1737189958.6356,12805.42963830211,[]
1737189958.6356,12805.42963830211,"[[1084, -1, -1]]"
1737189958.6462,12805.42963830211,[]
1737189958.6462,12805.42963830211,"[[1085, -1, -1]]"
1737189958.6562,12805.42963830211,[]
1737189958.6562,12805.42963830211,"[[1086, -1, -1]]"
1737189958.6665,12805.42963830211,[]
1737189958.6665,12805.42963830211,"[[1087, -1, -1]]"
1737189958.6765,12805.42963830211,[]
1737189958.677,12805.42963830211,"[[1088, -1, -1]]"
1737189958.6867,12805.42963830211,[]
1737189958.6867,12805.42963830211,"[[1089, -1, -1]]"
1737189958.6967,12805.42963830211,[]
1737189958.6967,12805.42963830211,"[[1090, -1, -1]]"
1737189958.7072,12805.42963830211,[]
1737189958.7072,12805.42963830211,"[[1091, -1, -1]]"
1737189958.7174,12805.42963830211,[]
1737189958.7174,12805.42963830211,"[[1092, -1, -1]]"
1737189958.7174,12805.42963830211,"[[1093, -1, -1]]"
1737189958.7276,12805.42963830211,[]
1737189958.7276,12805.42963830211,"[[1094, -1, -1]]"
1737189958.7381,12805.42963830211,[]
1737189958.7381,12805.42963830211,"[[1095, -1, -1]]"
1737189958.7481,12805.42979492806,[]
1737189958.7481,12805.42979492806,"[[1096, -1, -1]]"
1737189958.7585,12805.42979492806,[]
1737189958.7585,12805.42979492806,"[[1097, -1, -1]]"
1737189958.7685,12805.42979492806,[]
1737189958.7685,12805.42979492806,"[[1098, -1, -1]]"
1737189958.779,12805.42979492806,[]
1737189958.779,12805.42979492806,"[[1099, -1, -1]]"
1737189958.789,12805.42979492806,[]
1737189958.789,12805.42979492806,"[[1100, 1, 18953], [1100, 4, 18985], [1100, -1, -1]]"
1737189958.7992,12805.42979492806,[]
1737189958.7992,12805.42979492806,"[[1101, -1, -1]]"
1737189958.8094,12805.42979492806,[]
1737189958.8094,12805.42979492806,"[[1102, -1, -1]]"
1737189958.8194,12805.42979492806,[]
1737189958.8194,12805.42979492806,"[[1103, -1, -1]]"
1737189958.8294,12805.42979492806,[]
1737189958.8294,12805.42979492806,"[[1104, -1, -1]]"
1737189958.8394,12805.42979492806,[]
1737189958.8394,12805.42979492806,"[[1105, -1, -1]]"
1737189958.8495,12805.42979492806,[]
1737189958.8495,12805.42979492806,"[[1106, -1, -1]]"
1737189958.8596,12805.42979492806,[]
1737189958.8596,12805.42979492806,"[[1107, 1, 18702], [1107, 4, 18733], [1107, 1, 21331], [1107, 4, 21363], [1107, 1, 21432], [1107, 4, 21463], [1107, -1, -1]]"
1737189958.8697,12805.42979492806,[]
1737189958.8697,12805.42979492806,"[[1108, -1, -1]]"
1737189958.8801,12805.42979492806,[]
1737189958.8801,12805.42979492806,"[[1109, -1, -1]]"
1737189958.8901,12805.42979492806,[]
1737189958.8901,12805.42979492806,"[[1110, -1, -1]]"
1737189958.9002,12805.42979492806,[]
1737189958.9002,12805.42979492806,"[[1111, -1, -1]]"
1737189958.9104,12805.42979492806,[]
1737189958.9104,12805.42979492806,"[[1112, -1, -1]]"
1737189958.9206,12805.42979492806,[]
1737189958.9206,12805.42979492806,"[[1113, 1, 18485], [1113, 4, 18517], [1113, -1, -1]]"
1737189958.9307,12805.42979492806,[]
1737189958.9307,12805.42979492806,"[[1114, -1, -1]]"
1737189958.9409,12805.42979492806,[]
1737189958.9409,12805.42979492806,"[[1115, -1, -1]]"
1737189958.9513,12805.42979492806,[]
1737189958.9513,12805.42979492806,"[[1116, -1, -1]]"
1737189958.9614,12805.42979492806,[]
1737189958.9614,12805.42979492806,"[[1117, -1, -1]]"
1737189958.9714,12805.42979492806,[]
1737189958.9714,12805.42979492806,"[[1118, -1, -1]]"
1737189958.9819,12805.42979492806,[]
1737189958.9819,12805.42979492806,"[[1119, -1, -1]]"
1737189958.992,12805.42979492806,[]
1737189958.992,12805.42979492806,"[[1120, -1, -1]]"
1737189959.002,12805.42979492806,[]
1737189959.002,12805.42979492806,"[[1121, -1, -1]]"
1737189959.0122,12805.42979492806,[]
1737189959.0122,12805.42979492806,"[[1122, -1, -1]]"
1737189959.0226,12805.42979492806,[]
1737189959.0226,12805.42979492806,"[[1123, -1, -1]]"
1737189959.033,12805.42979492806,[]
1737189959.033,12805.42979492806,"[[1124, -1, -1]]"
1737189959.0432,12805.42979492806,[]
1737189959.0432,12805.42979492806,"[[1125, 1, 21313], [1125, 4, 21345], [1125, -1, -1]]"
1737189959.0532,12805.42979492806,[]
1737189959.0532,12805.42979492806,"[[1126, -1, -1]]"
1737189959.0634,12805.42979492806,[]
1737189959.0634,12805.42979492806,"[[1127, -1, -1]]"
1737189959.0736,12805.42979492806,[]
1737189959.0736,12805.42979492806,"[[1128, -1, -1]]"
1737189959.0836,12805.42979492806,[]
1737189959.0836,12805.42979492806,"[[1129, -1, -1]]"
1737189959.0939,12805.42979492806,[]
1737189959.0939,12805.42979492806,"[[1130, -1, -1]]"
1737189959.104,12805.42979492806,[]
1737189959.104,12805.42979492806,"[[1131, -1, -1]]"
1737189959.1143,12805.42979492806,[]
1737189959.1143,12805.42979492806,"[[1132, -1, -1]]"
1737189959.1244,12805.42979492806,[]
1737189959.1244,12805.42979492806,"[[1133, -1, -1]]"
1737189959.1347,12805.42979492806,[]
1737189959.1347,12805.42979492806,"[[1134, -1, -1]]"
1737189959.1449,12805.42979492806,[]
1737189959.1449,12805.42979492806,"[[1135, -1, -1]]"
1737189959.155,12805.42979492806,[]
1737189959.155,12805.42979492806,"[[1136, -1, -1]]"
1737189959.165,12805.42979492806,[]
1737189959.165,12805.42979492806,"[[1137, -1, -1]]"
1737189959.1752,12805.42979492806,[]
1737189959.1752,12805.42979492806,"[[1138, -1, -1]]"
1737189959.1853,12805.42979492806,[]
1737189959.1853,12805.42979492806,"[[1139, -1, -1]]"
1737189959.1953,12805.42979492806,[]
1737189959.1953,12805.42979492806,"[[1140, -1, -1]]"
1737189959.2055,12805.42979492806,[]
1737189959.2055,12805.42979492806,"[[1141, -1, -1]]"
1737189959.2158,12805.42979492806,[]
1737189959.2158,12805.42979492806,"[[1142, -1, -1]]"
1737189959.2258,12805.429937336428,[]
1737189959.2258,12805.429937336428,"[[1143, -1, -1]]"
1737189959.2359,12805.429937336428,[]
1737189959.2359,12805.429937336428,"[[1144, -1, -1]]"
1737189959.2459,12805.429937336428,[]
1737189959.2459,12805.429937336428,"[[1145, -1, -1]]"
1737189959.2559,12805.429937336428,[]
1737189959.2559,12805.429937336428,"[[1146, -1, -1]]"
1737189959.266,12805.429937336428,[]
1737189959.266,12805.429937336428,"[[1147, -1, -1]]"
1737189959.2762,12805.429937336428,[]
1737189959.2762,12805.429937336428,"[[1148, -1, -1]]"
1737189959.2866,12805.429937336428,[]
1737189959.2866,12805.429937336428,"[[1149, -1, -1]]"
1737189959.2969,12805.429937336428,[]
1737189959.2969,12805.429937336428,"[[1150, -1, -1]]"
1737189959.307,12805.429937336428,[]
1737189959.307,12805.429937336428,"[[1151, -1, -1]]"
1737189959.3172,12805.429937336428,[]
1737189959.3172,12805.429937336428,"[[1152, -1, -1]]"
1737189959.3272,12805.429937336428,[]
1737189959.3272,12805.429937336428,"[[1153, -1, -1]]"
1737189959.3373,12805.429937336428,[]
1737189959.3373,12805.429937336428,"[[1154, -1, -1]]"
1737189959.3475,12805.429937336428,[]
1737189959.3475,12805.429937336428,"[[1155, -1, -1]]"
1737189959.3475,12805.429937336428,"[[1156, -1, -1]]"
1737189959.3576,12805.429937336428,[]
1737189959.3675,12805.429937336428,[]
1737189959.3675,12805.429937336428,"[[1157, -1, -1]]"
1737189959.3675,12805.429937336428,"[[1158, 1, 20869], [1158, 4, 20901], [1158, -1, -1]]"
1737189959.378,12805.429937336428,[]
1737189959.378,12805.429937336428,"[[1159, -1, -1]]"
1737189959.388,12805.429937336428,[]
1737189959.388,12805.429937336428,"[[1160, 1, 20440], [1160, 4, 20471], [1160, -1, -1]]"
1737189959.3981,12805.429937336428,[]
1737189959.3981,12805.429937336428,"[[1161, -1, -1]]"
1737189959.4084,12805.429937336428,[]
1737189959.4084,12805.429937336428,"[[1162, -1, -1]]"
1737189959.4186,12805.429937336428,[]
1737189959.4186,12805.429937336428,"[[1163, -1, -1]]"
1737189959.429,12805.429937336428,[]
1737189959.429,12805.429937336428,"[[1164, -1, -1]]"
1737189959.4391,12805.429937336428,[]
1737189959.4391,12805.429937336428,"[[1165, -1, -1]]"
1737189959.4492,12805.429937336428,[]
1737189959.4492,12805.429937336428,"[[1166, -1, -1]]"
1737189959.4592,12805.429937336428,[]
1737189959.4592,12805.429937336428,"[[1167, -1, -1]]"
1737189959.4695,12805.429937336428,[]
1737189959.4695,12805.429937336428,"[[1168, -1, -1]]"
1737189959.4799,12805.429937336428,[]
1737189959.4799,12805.429937336428,"[[1169, -1, -1]]"
1737189959.4901,12805.429937336428,[]
1737189959.4901,12805.429937336428,"[[1170, -1, -1]]"
1737189959.5001,12805.429937336428,[]
1737189959.5001,12805.429937336428,"[[1171, -1, -1]]"
1737189959.5106,12805.429937336428,[]
1737189959.5106,12805.429937336428,"[[1172, -1, -1]]"
1737189959.5211,12805.429937336428,[]
1737189959.5211,12805.429937336428,"[[1173, -1, -1]]"
1737189959.5311,12805.429937336428,[]
1737189959.5311,12805.429937336428,"[[1174, -1, -1]]"
1737189959.5414,12805.429937336428,[]
1737189959.5414,12805.429937336428,"[[1175, 1, 23510], [1175, 4, 23542], [1175, -1, -1]]"
1737189959.5514,12805.429937336428,[]
1737189959.5514,12805.429937336428,"[[1176, -1, -1]]"
1737189959.5618,12805.429937336428,[]
1737189959.5618,12805.429937336428,"[[1177, -1, -1]]"
1737189959.572,12805.429937336428,[]
1737189959.572,12805.429937336428,"[[1178, 1, 23589], [1178, 4, 23620], [1178, -1, -1]]"
1737189959.582,12805.429937336428,[]
1737189959.582,12805.429937336428,"[[1179, 1, 20202], [1179, 4, 20233], [1179, -1, -1]]"
1737189959.5924,12805.429937336428,[]
1737189959.5924,12805.429937336428,"[[1180, -1, -1]]"
1737189959.6025,12805.429937336428,[]
1737189959.6025,12805.429937336428,"[[1181, -1, -1]]"
1737189959.6126,12805.429937336428,[]
1737189959.6126,12805.429937336428,"[[1182, -1, -1]]"
1737189959.6227,12805.429937336428,[]
1737189959.6227,12805.429937336428,"[[1183, 1, 19854], [1183, 4, 19887], [1183, -1, -1]]"
1737189959.6327,12805.429937336428,[]
1737189959.6327,12805.429937336428,"[[1184, -1, -1]]"
1737189959.6428,12805.429937336428,[]
1737189959.6428,12805.429937336428,"[[1185, -1, -1]]"
1737189959.653,12805.429937336428,[]
1737189959.653,12805.429937336428,"[[1186, -1, -1]]"
1737189959.6631,12805.429937336428,[]
1737189959.6631,12805.429937336428,"[[1187, -1, -1]]"
1737189959.6735,12805.429937336428,[]
1737189959.6735,12805.429937336428,"[[1188, -1, -1]]"
1737189959.6836,12805.429937336428,[]
1737189959.6836,12805.429937336428,"[[1189, -1, -1]]"
1737189959.6937,12805.429937336428,[]
1737189959.6937,12805.429937336428,"[[1190, -1, -1]]"
1737189959.704,12805.430080267428,[]
1737189959.704,12805.430080267428,"[[1191, 1, 20435], [1191, 4, 20466], [1191, -1, -1]]"
1737189959.7142,12805.430080267428,[]
1737189959.7142,12805.430080267428,"[[1192, -1, -1]]"
1737189959.7245,12805.430080267428,[]
1737189959.7245,12805.430080267428,"[[1193, -1, -1]]"
1737189959.7347,12805.430080267428,[]
1737189959.7347,12805.430080267428,"[[1194, -1, -1]]"
1737189959.7447,12805.430080267428,[]
1737189959.7447,12805.430080267428,"[[1195, -1, -1]]"
1737189959.755,12805.430080267428,[]
1737189959.755,12805.430080267428,"[[1196, -1, -1]]"
1737189959.7654,12805.430080267428,[]
1737189959.7654,12805.430080267428,"[[1197, -1, -1]]"
1737189959.7755,12805.430080267428,[]
1737189959.7755,12805.430080267428,"[[1198, -1, -1]]"
1737189959.7857,12805.430080267428,[]
1737189959.7857,12805.430080267428,"[[1199, -1, -1]]"
1737189959.7957,12805.430080267428,[]
1737189959.7957,12805.430080267428,"[[1200, -1, -1]]"
1737189959.8057,12805.430080267428,[]
1737189959.8057,12805.430080267428,"[[1201, -1, -1]]"
1737189959.816,12805.430080267428,[]
1737189959.816,12805.430080267428,"[[1202, -1, -1]]"
1737189959.826,12805.430080267428,[]
1737189959.826,12805.430080267428,"[[1203, 1, 19632], [1203, 4, 19664], [1203, -1, -1]]"
1737189959.836,12805.430080267428,[]
1737189959.836,12805.430080267428,"[[1204, -1, -1]]"
1737189959.8463,12805.430080267428,[]
1737189959.8463,12805.430080267428,"[[1205, -1, -1]]"
1737189959.8563,12805.430080267428,[]
1737189959.8563,12805.430080267428,"[[1206, -1, -1]]"
1737189959.8666,12805.430080267428,[]
1737189959.8666,12805.430080267428,"[[1207, -1, -1]]"
1737189959.8767,12805.430080267428,[]
1737189959.8767,12805.430080267428,"[[1208, -1, -1]]"
1737189959.8867,12805.430080267428,[]
1737189959.8867,12805.430080267428,"[[1209, -1, -1]]"
1737189959.8968,12805.430080267428,[]
1737189959.8968,12805.430080267428,"[[1210, 1, 19798], [1210, 4, 19829], [1210, -1, -1]]"
1737189959.9073,12805.430080267428,[]
1737189959.9073,12805.430080267428,"[[1211, 1, 19612], [1211, 4, 19644], [1211, -1, -1]]"
1737189959.9173,12805.430080267428,[]
1737189959.9173,12805.430080267428,"[[1212, -1, -1]]"
1737189959.9273,12805.430080267428,[]
1737189959.9273,12805.430080267428,"[[1213, -1, -1]]"
1737189959.9374,12805.430080267428,[]
1737189959.9374,12805.430080267428,"[[1214, -1, -1]]"
1737189959.9474,12805.430080267428,[]
1737189959.9474,12805.430080267428,"[[1215, 1, 20295], [1215, 4, 20327], [1215, 1, 20360], [1215, 4, 20392], [1215, -1, -1]]"
1737189959.9579,12805.430080267428,[]
1737189959.9579,12805.430080267428,"[[1216, 1, 18594], [1216, 4, 18626], [1216, -1, -1]]"
1737189959.9579,12805.430080267428,"[[1217, -1, -1]]"
1737189959.968,12805.430080267428,[]
1737189959.968,12805.430080267428,"[[1218, -1, -1]]"
1737189959.9782,12805.430080267428,[]
1737189959.9782,12805.430080267428,"[[1219, -1, -1]]"
1737189959.9884,12805.430080267428,[]
1737189959.9884,12805.430080267428,"[[1220, -1, -1]]"
1737189959.9987,12805.430080267428,[]
1737189959.9989,12805.430080267428,"[[1221, -1, -1]]"
1737189960.0089,12805.430080267428,[]
1737189960.0089,12805.430080267428,"[[1222, -1, -1]]"
1737189960.0191,12805.430080267428,[]
1737189960.0191,12805.430080267428,"[[1223, -1, -1]]"
1737189960.0291,12805.430080267428,[]
1737189960.0291,12805.430080267428,"[[1224, -1, -1]]"
1737189960.0394,12805.430080267428,[]
1737189960.0394,12805.430080267428,"[[1225, -1, -1]]"
1737189960.0495,12805.430080267428,[]
1737189960.0495,12805.430080267428,"[[1226, -1, -1]]"
1737189960.0596,12805.430080267428,[]
1737189960.0596,12805.430080267428,"[[1227, -1, -1]]"
1737189960.0699,12805.430080267428,[]
1737189960.0699,12805.430080267428,"[[1228, -1, -1]]"
1737189960.0799,12805.430080267428,[]
1737189960.0799,12805.430080267428,"[[1229, -1, -1]]"
1737189960.09,12805.430080267428,[]
1737189960.0907,12805.430080267428,"[[1230, -1, -1]]"
1737189960.1002,12805.430080267428,[]
1737189960.1002,12805.430080267428,"[[1231, -1, -1]]"
1737189960.1104,12805.430080267428,[]
1737189960.1104,12805.430080267428,"[[1232, -1, -1]]"
1737189960.1205,12805.430080267428,[]
1737189960.1205,12805.430080267428,"[[1233, 1, 22586], [1233, 4, 22618], [1233, 1, 22652], [1233, 4, 22683], [1233, -1, -1]]"
1737189960.1306,12805.430080267428,[]
1737189960.1306,12805.430080267428,"[[1234, -1, -1]]"
1737189960.141,12805.430080267428,[]
1737189960.141,12805.430080267428,"[[1235, -1, -1]]"
1737189960.1511,12805.430080267428,[]
1737189960.1511,12805.430080267428,"[[1236, -1, -1]]"
1737189960.1613,12805.430080267428,[]
1737189960.1613,12805.430080267428,"[[1237, -1, -1]]"
1737189960.1715,12805.430080267428,[]
1737189960.1715,12805.430080267428,"[[1238, -1, -1]]"
1737189960.1815,12805.43025656854,[]
1737189960.1815,12805.43025656854,"[[1239, -1, -1]]"
1737189960.1915,12805.43025656854,[]
1737189960.1915,12805.43025656854,"[[1240, 1, 20099], [1240, 4, 20131], [1240, -1, -1]]"
1737189960.202,12805.43025656854,[]
1737189960.202,12805.43025656854,"[[1241, -1, -1]]"
1737189960.2123,12805.43025656854,[]
1737189960.2123,12805.43025656854,"[[1242, -1, -1]]"
1737189960.2226,12805.43025656854,[]
1737189960.2226,12805.43025656854,"[[1243, -1, -1]]"
1737189960.2328,12805.43025656854,[]
1737189960.2328,12805.43025656854,"[[1244, -1, -1]]"
1737189960.243,12805.43025656854,[]
1737189960.243,12805.43025656854,"[[1245, -1, -1]]"
1737189960.2532,12805.43025656854,[]
1737189960.2532,12805.43025656854,"[[1246, -1, -1]]"
1737189960.2636,12805.43025656854,[]
1737189960.2636,12805.43025656854,"[[1247, 1, 21152], [1247, 4, 21184], [1247, -1, -1]]"
1737189960.2739,12805.43025656854,[]
1737189960.2739,12805.43025656854,"[[1248, -1, -1]]"
1737189960.2839,12805.43025656854,[]
1737189960.2839,12805.43025656854,"[[1249, -1, -1]]"
1737189960.2939,12805.43025656854,[]
1737189960.2939,12805.43025656854,"[[1250, -1, -1]]"
1737189960.3041,12805.43025656854,[]
1737189960.3041,12805.43025656854,"[[1251, -1, -1]]"
1737189960.3144,12805.43025656854,[]
1737189960.3144,12805.43025656854,"[[1252, -1, -1]]"
1737189960.3247,12805.43025656854,[]
1737189960.3247,12805.43025656854,"[[1253, -1, -1]]"
1737189960.3352,12805.43025656854,[]
1737189960.3352,12805.43025656854,"[[1254, -1, -1]]"
1737189960.3453,12805.43025656854,[]
1737189960.3453,12805.43025656854,"[[1255, 1, 19933], [1255, 4, 19965], [1255, 1, 19999], [1255, 4, 20030], [1255, -1, -1]]"
1737189960.3555,12805.43025656854,[]
1737189960.3555,12805.43025656854,"[[1256, -1, -1]]"
1737189960.3656,12805.43025656854,[]
1737189960.3656,12805.43025656854,"[[1257, -1, -1]]"
1737189960.3757,12805.43025656854,[]
1737189960.3757,12805.43025656854,"[[1258, -1, -1]]"
1737189960.3861,12805.43025656854,[]
1737189960.3861,12805.43025656854,"[[1259, 1, 18511], [1259, 4, 18542], [1259, 1, 18577], [1259, 4, 18608], [1259, -1, -1]]"
1737189960.3963,12805.43025656854,[]
1737189960.3963,12805.43025656854,"[[1260, -1, -1]]"
1737189960.4067,12805.43025656854,[]
1737189960.4067,12805.43025656854,"[[1261, 1, 19003], [1261, 4, 19034], [1261, 1, 21654], [1261, 4, 21686], [1261, 1, 21720], [1261, 4, 21752], [1261, -1, -1]]"
1737189960.4167,12805.43025656854,[]
1737189960.4167,12805.43025656854,"[[1262, -1, -1]]"
1737189960.4269,12805.43025656854,[]
1737189960.4269,12805.43025656854,"[[1263, -1, -1]]"
1737189960.4372,12805.43025656854,[]
1737189960.4372,12805.43025656854,"[[1264, -1, -1]]"
1737189960.4473,12805.43025656854,[]
1737189960.4473,12805.43025656854,"[[1265, 1, 18977], [1265, 4, 19008], [1265, -1, -1]]"
1737189960.4573,12805.43025656854,[]
1737189960.4573,12805.43025656854,"[[1266, -1, -1]]"
1737189960.4676,12805.43025656854,[]
1737189960.4676,12805.43025656854,"[[1267, -1, -1], [1268, -1, -1]]"
1737189960.4776,12805.43025656854,[]
1737189960.4879,12805.43025656854,[]
1737189960.4879,12805.43025656854,"[[1269, -1, -1], [1270, -1, -1]]"
1737189960.498,12805.43025656854,[]
1737189960.498,12805.43025656854,"[[1271, -1, -1]]"
1737189960.5084,12805.43025656854,[]
1737189960.5084,12805.43025656854,"[[1272, -1, -1]]"
1737189960.5188,12805.43025656854,[]
1737189960.5188,12805.43025656854,"[[1273, -1, -1]]"
1737189960.5292,12805.43025656854,[]
1737189960.5292,12805.43025656854,"[[1274, -1, -1]]"
1737189960.5394,12805.43025656854,[]
1737189960.5394,12805.43025656854,"[[1275, -1, -1]]"
1737189960.5495,12805.43025656854,[]
1737189960.5495,12805.43025656854,"[[1276, -1, -1]]"
1737189960.559,12805.43025656854,[]
1737189960.559,12805.43025656854,"[[1277, -1, -1]]"
1737189960.5693,12805.43025656854,[]
1737189960.5693,12805.43025656854,"[[1278, -1, -1]]"
1737189960.579,12805.43025656854,[]
1737189960.579,12805.43025656854,"[[1279, -1, -1]]"
1737189960.5891,12805.43025656854,[]
1737189960.5891,12805.43025656854,"[[1280, -1, -1]]"
1737189960.5988,12805.43025656854,[]
1737189960.5988,12805.43025656854,"[[1281, -1, -1]]"
1737189960.609,12805.43025656854,[]
1737189960.609,12805.43025656854,"[[1282, -1, -1]]"
1737189960.6191,12805.43025656854,[]
1737189960.6191,12805.43025656854,"[[1283, -1, -1]]"
1737189960.6293,12805.43025656854,[]
1737189960.6293,12805.43025656854,"[[1284, -1, -1]]"
1737189960.6395,12805.43025656854,[]
1737189960.6395,12805.43025656854,"[[1285, -1, -1]]"
1737189960.6498,12805.43025656854,[]
1737189960.6498,12805.43025656854,"[[1286, -1, -1]]"
1737189960.6601,12805.430380556401,[]
1737189960.6601,12805.430380556401,"[[1287, -1, -1]]"
1737189960.6702,12805.430380556401,[]
1737189960.6702,12805.430380556401,"[[1288, -1, -1]]"
1737189960.6805,12805.430380556401,[]
1737189960.6805,12805.430380556401,"[[1289, -1, -1]]"
1737189960.6908,12805.430380556401,[]
1737189960.6908,12805.430380556401,"[[1290, -1, -1]]"
1737189960.7009,12805.430380556401,[]
1737189960.7009,12805.430380556401,"[[1291, -1, -1]]"
1737189960.7112,12805.430380556401,[]
1737189960.7112,12805.430380556401,"[[1292, -1, -1]]"
1737189960.7213,12805.430380556401,[]
1737189960.7213,12805.430380556401,"[[1293, -1, -1]]"
1737189960.7314,12805.430380556401,[]
1737189960.7314,12805.430380556401,"[[1294, -1, -1]]"
1737189960.7416,12805.430380556401,[]
1737189960.7416,12805.430380556401,"[[1295, -1, -1]]"
1737189960.7519,12805.430380556401,[]
1737189960.7519,12805.430380556401,"[[1296, -1, -1]]"
1737189960.762,12805.430380556401,[]
1737189960.762,12805.430380556401,"[[1297, -1, -1]]"
1737189960.7721,12805.430380556401,[]
1737189960.7721,12805.430380556401,"[[1298, -1, -1]]"
1737189960.7821,12805.430380556401,[]
1737189960.7821,12805.430380556401,"[[1299, -1, -1]]"
1737189960.7924,12805.430380556401,[]
1737189960.7924,12805.430380556401,"[[1300, -1, -1]]"
1737189960.8024,12805.430380556401,[]
1737189960.8024,12805.430380556401,"[[1301, -1, -1]]"
1737189960.8126,12805.430380556401,[]
1737189960.8126,12805.430380556401,"[[1302, -1, -1]]"
1737189960.8231,12805.430380556401,[]
1737189960.8231,12805.430380556401,"[[1303, -1, -1]]"
1737189960.8333,12805.430380556401,[]
1737189960.8333,12805.430380556401,"[[1304, -1, -1]]"
1737189960.8433,12805.430380556401,[]
1737189960.8433,12805.430380556401,"[[1305, -1, -1]]"
1737189960.8535,12805.430380556401,[]
1737189960.8535,12805.430380556401,"[[1306, -1, -1]]"
1737189960.8637,12805.430380556401,[]
1737189960.8637,12805.430380556401,"[[1307, -1, -1]]"
1737189960.8741,12805.430380556401,[]
1737189960.8741,12805.430380556401,"[[1308, -1, -1]]"
1737189960.8842,12805.430380556401,[]
1737189960.8842,12805.430380556401,"[[1309, 1, 20215], [1309, 4, 20247], [1309, -1, -1]]"
1737189960.8943,12805.430380556401,[]
1737189960.8943,12805.430380556401,"[[1310, -1, -1]]"
1737189960.9045,12805.430380556401,[]
1737189960.9045,12805.430380556401,"[[1311, -1, -1]]"
1737189960.9147,12805.430380556401,[]
1737189960.9147,12805.430380556401,"[[1312, -1, -1]]"
1737189960.9252,12805.430380556401,[]
1737189960.9252,12805.430380556401,"[[1313, -1, -1]]"
1737189960.9352,12805.430380556401,[]
1737189960.9352,12805.430380556401,"[[1314, -1, -1]]"
1737189960.9452,12805.430380556401,[]
1737189960.9452,12805.430380556401,"[[1315, -1, -1]]"
1737189960.9553,12805.430380556401,[]
1737189960.9553,12805.430380556401,"[[1316, -1, -1]]"
1737189960.9654,12805.430380556401,[]
1737189960.9654,12805.430380556401,"[[1317, -1, -1]]"
1737189960.9759,12805.430380556401,[]
1737189960.9759,12805.430380556401,"[[1318, -1, -1]]"
1737189960.9863,12805.430380556401,[]
1737189960.9863,12805.430380556401,"[[1319, -1, -1]]"
1737189960.9966,12805.430380556401,[]
1737189960.9966,12805.430380556401,"[[1320, -1, -1]]"
1737189961.0066,12805.430380556401,[]
1737189961.0066,12805.430380556401,"[[1321, -1, -1]]"
1737189961.0167,12805.430380556401,[]
1737189961.0167,12805.430380556401,"[[1322, -1, -1]]"
1737189961.0269,12805.430380556401,[]
1737189961.0269,12805.430380556401,"[[1323, -1, -1]]"
1737189961.0369,12805.430380556401,[]
1737189961.0369,12805.430380556401,"[[1324, -1, -1]]"
1737189961.0472,12805.430380556401,[]
1737189961.0472,12805.430380556401,"[[1325, -1, -1]]"
1737189961.0574,12805.430380556401,[]
1737189961.0574,12805.430380556401,"[[1326, -1, -1]]"
1737189961.0675,12805.430380556401,[]
1737189961.0675,12805.430380556401,"[[1327, -1, -1]]"
1737189961.0776,12805.430380556401,[]
1737189961.0776,12805.430380556401,"[[1328, -1, -1]]"
1737189961.0776,12805.430380556401,"[[1329, -1, -1]]"
1737189961.0878,12805.430380556401,[]
1737189961.0978,12805.430380556401,[]
1737189961.0978,12805.430380556401,"[[1330, -1, -1], [1331, -1, -1]]"
1737189961.1079,12805.430380556401,[]
1737189961.1079,12805.430380556401,"[[1332, -1, -1]]"
1737189961.118,12805.430380556401,[]
1737189961.118,12805.430380556401,"[[1333, 1, 19520], [1333, 4, 19552], [1333, 1, 19563], [1333, 4, 19594], [1333, -1, -1]]"
1737189961.1281,12805.430380556401,[]
1737189961.1281,12805.430380556401,"[[1334, -1, -1]]"
1737189961.1381,12805.43051622572,[]
